/Users/waziz/github/buqeval/pipeline-bda-f1.py:313: UserWarning: There are not enough devices to run parallel chains: expected 2 but got 1. Chains will be drawn sequentially. If you are running MCMC in CPU, consider using `numpyro.set_host_device_count(2)` at the beginning of your program. You can double-check how many devices are available in your system using `jax.local_device_count()`.
  mcmc = MCMC(
BASE FILE: trivia_qa_llama-3b-instruct
Analysing 100 items and 49 raters
	0/human1
	1/EM
	2/tokf/0.1
	3/tokf/0.2
	4/tokf/0.3
	5/tokf/0.4
	6/tokf/0.5
	7/tokf/0.6
	8/tokf/0.7
	9/tokf/0.8
	10/tokf/0.9
	11/bleu/0.1
	12/bleu/0.2
	13/bleu/0.3
	14/bleu/0.4
	15/bleu/0.5
	16/bleu/0.6
	17/bleu/0.7
	18/bleu/0.8
	19/bleu/0.9
	20/rouge/0.1
	21/rouge/0.2
	22/rouge/0.3
	23/rouge/0.4
	24/rouge/0.5
	25/rouge/0.6
	26/rouge/0.7
	27/rouge/0.8
	28/rouge/0.9
	29/esim/0.1
	30/esim/0.2
	31/esim/0.3
	32/esim/0.4
	33/esim/0.5
	34/esim/0.6
	35/esim/0.7
	36/esim/0.8
	37/esim/0.9
	38/bert/0.1
	39/bert/0.2
	40/bert/0.3
	41/bert/0.4
	42/bert/0.5
	43/bert/0.6
	44/bert/0.7
	45/bert/0.8
	46/bert/0.9
	47/llama
	48/gpt
items=(4900,) raters=(4900,) labels=(4900,)
  0%|          | 0/3000 [00:00<?, ?it/s]warmup:   5%|▌         | 150/3000 [00:02<00:56, 50.40it/s, 63 steps of size 7.03e-02. acc. prob=0.78]warmup:  10%|█         | 300/3000 [00:04<00:35, 75.57it/s, 63 steps of size 8.85e-02. acc. prob=0.78]warmup:  15%|█▌        | 450/3000 [00:05<00:24, 102.44it/s, 63 steps of size 6.52e-02. acc. prob=0.79]warmup:  20%|██        | 600/3000 [00:06<00:20, 114.47it/s, 127 steps of size 4.50e-02. acc. prob=0.79]warmup:  25%|██▌       | 750/3000 [00:07<00:17, 127.00it/s, 127 steps of size 5.12e-02. acc. prob=0.79]warmup:  30%|███       | 900/3000 [00:08<00:15, 138.88it/s, 63 steps of size 5.58e-02. acc. prob=0.79] sample:  35%|███▌      | 1050/3000 [00:09<00:14, 134.30it/s, 127 steps of size 4.46e-02. acc. prob=0.91]sample:  40%|████      | 1200/3000 [00:10<00:13, 130.54it/s, 127 steps of size 4.46e-02. acc. prob=0.91]sample:  45%|████▌     | 1350/3000 [00:11<00:12, 131.24it/s, 127 steps of size 4.46e-02. acc. prob=0.91]sample:  50%|█████     | 1500/3000 [00:12<00:11, 132.00it/s, 63 steps of size 4.46e-02. acc. prob=0.91] sample:  55%|█████▌    | 1650/3000 [00:13<00:10, 131.71it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  60%|██████    | 1800/3000 [00:15<00:09, 129.96it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  65%|██████▌   | 1950/3000 [00:16<00:08, 128.13it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  70%|███████   | 2100/3000 [00:17<00:07, 128.44it/s, 127 steps of size 4.46e-02. acc. prob=0.91]sample:  75%|███████▌  | 2250/3000 [00:18<00:05, 128.00it/s, 63 steps of size 4.46e-02. acc. prob=0.91] sample:  80%|████████  | 2400/3000 [00:19<00:04, 130.00it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  85%|████████▌ | 2550/3000 [00:20<00:03, 128.69it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  90%|█████████ | 2700/3000 [00:22<00:02, 125.18it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample:  95%|█████████▌| 2850/3000 [00:23<00:01, 125.31it/s, 63 steps of size 4.46e-02. acc. prob=0.91]sample: 100%|██████████| 3000/3000 [00:24<00:00, 125.70it/s, 127 steps of size 4.46e-02. acc. prob=0.91]sample: 100%|██████████| 3000/3000 [00:24<00:00, 122.31it/s, 127 steps of size 4.46e-02. acc. prob=0.91]
  0%|          | 0/3000 [00:00<?, ?it/s]warmup:   5%|▌         | 150/3000 [00:03<01:06, 42.73it/s, 127 steps of size 4.33e-02. acc. prob=0.77]warmup:  10%|█         | 300/3000 [00:05<00:42, 62.99it/s, 63 steps of size 1.37e-01. acc. prob=0.78] warmup:  15%|█▌        | 450/3000 [00:05<00:28, 89.23it/s, 63 steps of size 6.78e-02. acc. prob=0.79]warmup:  20%|██        | 600/3000 [00:07<00:24, 99.05it/s, 127 steps of size 4.54e-02. acc. prob=0.79]warmup:  25%|██▌       | 750/3000 [00:08<00:20, 110.16it/s, 63 steps of size 6.08e-02. acc. prob=0.79]warmup:  30%|███       | 900/3000 [00:09<00:17, 122.97it/s, 63 steps of size 6.97e-02. acc. prob=0.79]sample:  35%|███▌      | 1050/3000 [00:10<00:15, 128.33it/s, 63 steps of size 5.76e-02. acc. prob=0.86]sample:  40%|████      | 1200/3000 [00:11<00:12, 141.28it/s, 63 steps of size 5.76e-02. acc. prob=0.88]sample:  45%|████▌     | 1350/3000 [00:11<00:10, 151.30it/s, 63 steps of size 5.76e-02. acc. prob=0.88]sample:  50%|█████     | 1500/3000 [00:12<00:09, 159.21it/s, 63 steps of size 5.76e-02. acc. prob=0.88]sample:  55%|█████▌    | 1650/3000 [00:14<00:10, 134.73it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  60%|██████    | 1800/3000 [00:15<00:08, 145.69it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  65%|██████▌   | 1950/3000 [00:15<00:06, 154.09it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  70%|███████   | 2100/3000 [00:16<00:05, 160.38it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  75%|███████▌  | 2250/3000 [00:17<00:04, 165.24it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  80%|████████  | 2400/3000 [00:18<00:03, 169.43it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  85%|████████▌ | 2550/3000 [00:19<00:02, 172.47it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  90%|█████████ | 2700/3000 [00:20<00:01, 174.57it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample:  95%|█████████▌| 2850/3000 [00:21<00:00, 176.25it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample: 100%|██████████| 3000/3000 [00:21<00:00, 177.28it/s, 63 steps of size 5.76e-02. acc. prob=0.89]sample: 100%|██████████| 3000/3000 [00:21<00:00, 137.29it/s, 63 steps of size 5.76e-02. acc. prob=0.89]
/Users/waziz/github/buqeval/pipeline-bda-f1.py:313: UserWarning: There are not enough devices to run parallel chains: expected 2 but got 1. Chains will be drawn sequentially. If you are running MCMC in CPU, consider using `numpyro.set_host_device_count(2)` at the beginning of your program. You can double-check how many devices are available in your system using `jax.local_device_count()`.
  mcmc = MCMC(

                   mean       std    median      5.0%     95.0%     n_eff     r_hat
      p1_[42]      0.98      0.02      0.99      0.96      1.00   5343.20      1.00
      p1_[43]      0.98      0.02      0.99      0.96      1.00   4334.55      1.00
      p1_[44]      0.98      0.02      0.99      0.96      1.00   5363.34      1.00
      p1_[45]      0.98      0.02      0.98      0.95      1.00   5041.06      1.00
      p1_[46]      0.05      0.03      0.05      0.01      0.09   4785.75      1.00
      p1_[47]      0.97      0.03      0.98      0.93      1.00   1881.86      1.00
      p1_[48]      0.98      0.02      0.99      0.95      1.00   4503.11      1.00
      p1_[49]      0.50      0.29      0.50      0.02      0.91   4953.55      1.00
     theta[0]      0.97      0.05      1.00      0.91      1.00   4445.75      1.00
     theta[1]      0.02      0.05      0.00      0.00      0.05   3223.45      1.00
     theta[2]      0.96      0.08      0.99      0.86      1.00   4574.29      1.00
     theta[3]      0.01      0.02      0.00      0.00      0.02   4214.50      1.00
     theta[4]      0.98      0.03      1.00      0.95      1.00   4312.11      1.00
     theta[5]      0.97      0.06      0.99      0.90      1.00   4185.16      1.00
     theta[6]      0.01      0.02      0.00      0.00      0.02   4551.18      1.00
     theta[7]      0.98      0.04      1.00      0.95      1.00   4514.90      1.00
     theta[8]      0.85      0.17      0.91      0.60      1.00   2682.71      1.00
     theta[9]      0.02      0.05      0.00      0.00      0.05   3273.96      1.00
    theta[10]      0.98      0.03      1.00      0.95      1.00   5068.87      1.00
    theta[11]      0.01      0.03      0.00      0.00      0.03   4159.36      1.00
    theta[12]      0.71      0.22      0.73      0.39      1.00   1325.68      1.00
    theta[13]      0.02      0.05      0.00      0.00      0.06   2478.02      1.00
    theta[14]      0.08      0.13      0.00      0.00      0.27    805.30      1.00
    theta[15]      0.98      0.04      1.00      0.94      1.00   4821.64      1.00
    theta[16]      0.02      0.06      0.00      0.00      0.08   3034.68      1.00
    theta[17]      0.52      0.19      0.52      0.20      0.84   2885.13      1.00
    theta[18]      0.95      0.09      0.99      0.82      1.00   4740.13      1.00
    theta[19]      0.98      0.04      1.00      0.93      1.00   5454.59      1.00
    theta[20]      0.02      0.04      0.00      0.00      0.05   3474.86      1.00
    theta[21]      0.01      0.02      0.00      0.00      0.02   3588.20      1.00
    theta[22]      0.98      0.04      1.00      0.94      1.00   5039.04      1.00
    theta[23]      0.97      0.06      0.99      0.90      1.00   5194.15      1.00
    theta[24]      0.90      0.13      0.97      0.71      1.00   2584.89      1.00
    theta[25]      0.01      0.02      0.00      0.00      0.02   4186.55      1.00
    theta[26]      0.01      0.03      0.00      0.00      0.03   3070.20      1.00
    theta[27]      0.50      0.21      0.49      0.16      0.87   2337.34      1.00
    theta[28]      0.76      0.19      0.78      0.49      1.00   1617.67      1.00
    theta[29]      0.73      0.20      0.74      0.44      1.00   1793.82      1.00
    theta[30]      0.39      0.18      0.38      0.10      0.67   3706.24      1.00
    theta[31]      0.26      0.19      0.25      0.00      0.52    296.51      1.01
    theta[32]      0.98      0.03      1.00      0.94      1.00   4633.46      1.00
    theta[33]      0.50      0.22      0.49      0.15      0.87    938.00      1.00
    theta[34]      0.13      0.16      0.06      0.00      0.37    673.20      1.00
    theta[35]      0.97      0.06      0.99      0.90      1.00   4856.71      1.00
    theta[36]      0.01      0.02      0.00      0.00      0.02   4014.27      1.00
    theta[37]      0.39      0.18      0.38      0.08      0.67   3476.48      1.00
    theta[38]      0.01      0.02      0.00      0.00      0.02   4214.88      1.00
    theta[39]      0.58      0.16      0.58      0.33      0.84   5160.04      1.00
    theta[40]      0.01      0.03      0.00      0.00      0.03   3386.62      1.00
    theta[41]      0.01      0.03      0.00      0.00      0.03   3183.94      1.00
    theta[42]      0.64      0.20      0.65      0.38      1.00   2446.85      1.00
    theta[43]      0.97      0.05      1.00      0.91      1.00   4078.41      1.00
    theta[44]      0.01      0.03      0.00      0.00      0.03   4034.18      1.00
    theta[45]      0.98      0.03      1.00      0.95      1.00   4964.60      1.00
    theta[46]      0.98      0.03      1.00      0.95      1.00   4973.98      1.00
    theta[47]      0.65      0.20      0.65      0.38      1.00   1194.27      1.00
    theta[48]      0.99      0.02      1.00      0.96      1.00   4612.19      1.00
    theta[49]      0.97      0.05      1.00      0.92      1.00   3356.82      1.00
    theta[50]      0.52      0.18      0.52      0.22      0.81   4037.95      1.00
    theta[51]      0.95      0.09      0.99      0.83      1.00   4237.88      1.00
    theta[52]      0.92      0.12      0.98      0.74      1.00   2882.15      1.00
    theta[53]      0.39      0.18      0.37      0.08      0.67   2996.91      1.00
    theta[54]      0.85      0.18      0.93      0.58      1.00   2232.10      1.00
    theta[55]      0.09      0.14      0.01      0.00      0.30    822.31      1.01
    theta[56]      0.98      0.04      1.00      0.94      1.00   5274.59      1.00
    theta[57]      0.01      0.03      0.00      0.00      0.03   4030.11      1.00
    theta[58]      0.96      0.07      0.99      0.88      1.00   3994.11      1.00
    theta[59]      0.97      0.06      0.99      0.90      1.00   5003.62      1.00
    theta[60]      0.01      0.03      0.00      0.00      0.03   3672.95      1.00
    theta[61]      0.01      0.02      0.00      0.00      0.02   3834.26      1.00
    theta[62]      0.39      0.17      0.39      0.12      0.69   1395.29      1.00
    theta[63]      0.99      0.02      1.00      0.96      1.00   4883.91      1.00
    theta[64]      0.01      0.02      0.00      0.00      0.02   4187.46      1.00
    theta[65]      0.97      0.06      0.99      0.90      1.00   4387.45      1.00
    theta[66]      0.01      0.03      0.00      0.00      0.03   3917.85      1.00
    theta[67]      0.97      0.05      0.99      0.91      1.00   4986.17      1.00
    theta[68]      0.20      0.21      0.15      0.00      0.51    540.60      1.01
    theta[69]      0.01      0.03      0.00      0.00      0.03   4259.93      1.00
    theta[70]      0.97      0.05      1.00      0.92      1.00   4939.13      1.00
    theta[71]      0.92      0.11      0.98      0.76      1.00   4359.11      1.00
    theta[72]      0.92      0.11      0.98      0.76      1.00   3090.80      1.00
    theta[73]      0.98      0.03      1.00      0.95      1.00   5386.91      1.00
    theta[74]      0.97      0.06      0.99      0.90      1.00   4906.09      1.00
    theta[75]      0.38      0.20      0.39      0.00      0.63     94.03      1.02
    theta[76]      0.95      0.08      0.99      0.84      1.00   3324.84      1.00
    theta[77]      0.03      0.08      0.00      0.00      0.12   2077.22      1.00
    theta[78]      0.73      0.18      0.74      0.48      1.00   1438.68      1.00
    theta[79]      0.71      0.22      0.71      0.40      1.00   1129.01      1.01
    theta[80]      0.87      0.13      0.91      0.69      1.00   2954.17      1.00
    theta[81]      0.99      0.02      1.00      0.97      1.00   4936.35      1.00
    theta[82]      0.92      0.12      0.98      0.75      1.00   3397.03      1.00
    theta[83]      0.01      0.02      0.00      0.00      0.02   4501.08      1.00
    theta[84]      0.91      0.13      0.97      0.72      1.00   3381.64      1.00
    theta[85]      0.76      0.15      0.78      0.55      1.00   3129.31      1.00
    theta[86]      0.65      0.21      0.66      0.37      1.00   2048.97      1.00
    theta[87]      0.01      0.02      0.00      0.00      0.02   3019.56      1.00
    theta[88]      0.01      0.02      0.00      0.00      0.02   3902.24      1.00
    theta[89]      0.02      0.04      0.00      0.00      0.04   3608.34      1.00
